mode,prompt_type,id_,score
easy,action+layout,32,0.25763949751853943
easy,action+layout,33,0.2656901180744171
easy,action+layout,34,0.2604053020477295
easy,action+layout,35,0.2833240330219269
easy,action+layout,36,0.2882632613182068
easy,action+layout,37,0.3045405447483063
easy,action+layout,38,0.26857903599739075
easy,action+layout,39,0.2596988379955292
easy,action+layout,40,0.26661428809165955
easy,action+layout,41,0.27378880977630615
easy,action+layout,42,0.30511900782585144
easy,action+layout,43,0.306209921836853
easy,action+layout,44,0.27690380811691284
easy,action+layout,45,0.2925828695297241
easy,action+layout,46,0.26941269636154175
easy,action+layout,47,0.24131211638450623
easy,action+layout,48,0.22774268686771393
easy,action+layout,49,0.24151396751403809
easy,action+layout,50,0.26395031809806824
easy,action+layout,51,0.2480541467666626
easy,action+expression,0,0.27399879693984985
easy,action+expression,1,0.23843726515769958
easy,action+expression,2,0.2777407765388489
easy,action+expression,3,0.247860386967659
easy,action+expression,4,0.2792132496833801
easy,action+expression,5,0.30390381813049316
easy,action+expression,6,0.2702665328979492
easy,action+expression,7,0.29925134778022766
easy,action+expression,8,0.3021675646305084
easy,action+expression,9,0.29593801498413086
easy,action+expression,10,0.30737432837486267
easy,action+expression,11,0.29638081789016724
easy,action+expression,12,0.3079928755760193
easy,action+expression,13,0.2751938998699188
easy,action+expression,14,0.2596966326236725
easy,action+expression,15,0.2849493622779846
easy,action+expression,16,0.2766737639904022
easy,action+expression,17,0.2720417082309723
easy,action+expression,18,0.31214195489883423
easy,action+expression,19,0.2931522727012634
easy,action+expression,20,0.26887086033821106
easy,action+expression,21,0.27096331119537354
easy,action+expression,22,0.27892550826072693
easy,action+expression,23,0.25631627440452576
easy,action+expression,24,0.2761613130569458
easy,action+expression,25,0.2901734709739685
easy,action+expression,26,0.2958337664604187
easy,action+expression,27,0.29324692487716675
easy,action+expression,28,0.30710750818252563
easy,action+expression,29,0.3274141550064087
easy,action+expression,30,0.2658461332321167
easy,action+expression,31,0.2854563593864441
easy,action+expression,32,0.2624604403972626
easy,action+expression,33,0.26905494928359985
easy,action+expression,34,0.2771419584751129
easy,action+expression,35,0.270245224237442
easy,action+expression,36,0.31004464626312256
easy,action+expression,37,0.3100191652774811
easy,action+expression,38,0.27506715059280396
easy,action+expression,39,0.2795259356498718
easy,action+expression,40,0.2672458291053772
easy,action+expression,41,0.25917914509773254
easy,action+expression,42,0.3138766288757324
easy,action+expression,43,0.29886382818222046
easy,action+expression,44,0.3148420751094818
easy,action+expression,45,0.3028492331504822
easy,action+expression,46,0.30316978693008423
easy,action+expression,47,0.28215137124061584
easy,action+expression,48,0.24585193395614624
easy,action+expression,49,0.22570940852165222
easy,action+expression,50,0.25291708111763
easy,action+expression,51,0.287008672952652
easy,action+background,0,0.314090758562088
easy,action+background,1,0.29853856563568115
easy,action+background,2,0.3252410590648651
easy,action+background,3,0.27186259627342224
easy,action+background,4,0.33499854803085327
easy,action+background,5,0.3200041651725769
easy,action+background,6,0.31684044003486633
easy,action+background,7,0.2818661332130432
easy,action+background,8,0.3305148184299469
easy,action+background,9,0.28014498949050903
easy,action+background,10,0.2926482558250427
easy,action+background,11,0.3503354489803314
easy,action+background,12,0.31142041087150574
easy,action+background,13,0.2995491027832031
easy,action+background,14,0.3503444492816925
easy,action+background,15,0.308418869972229
easy,action+background,16,0.31139278411865234
easy,action+background,17,0.2586371600627899
easy,action+background,18,0.29423779249191284
easy,action+background,19,0.2829442024230957
easy,action+background,20,0.2899857461452484
easy,action+background,21,0.31267857551574707
easy,action+background,22,0.2609846293926239
easy,action+background,23,0.28039097785949707
easy,action+background,24,0.3186768889427185
easy,action+background,25,0.3045455813407898
easy,action+background,26,0.3174692392349243
easy,action+background,27,0.31005990505218506
easy,action+background,28,0.2781383991241455
easy,action+background,29,0.3091675639152527
easy,action+background,30,0.27827340364456177
easy,action+background,31,0.3411373198032379
easy,action+background,32,0.2853723466396332
easy,action+background,33,0.287569135427475
easy,action+background,34,0.32319363951683044
easy,action+background,35,0.3008621335029602
easy,action+background,36,0.33015286922454834
easy,action+background,37,0.3449215292930603
easy,action+background,38,0.2901170253753662
easy,action+background,39,0.309614360332489
easy,action+background,40,0.3330475091934204
easy,action+background,41,0.2456129491329193
easy,action+background,42,0.32439494132995605
easy,action+background,43,0.30004584789276123
easy,action+background,44,0.3014623820781708
easy,action+background,45,0.3126528263092041
easy,action+background,46,0.34122464060783386
easy,action+background,47,0.3242679238319397
easy,action+background,48,0.29579776525497437
easy,action+background,49,0.28666403889656067
easy,action+background,50,0.28954678773880005
easy,action+background,51,0.3386119604110718
easy,all,0,0.30981022119522095
easy,all,1,0.30228370428085327
easy,all,2,0.3213249444961548
easy,all,3,0.25894150137901306
easy,all,4,0.3320731520652771
easy,all,5,0.2982615530490875
easy,all,6,0.30262890458106995
easy,all,7,0.25923436880111694
easy,all,8,0.36230769753456116
easy,all,9,0.31504765152931213
easy,all,10,0.31045109033584595
easy,all,11,0.29256677627563477
easy,all,12,0.30103880167007446
easy,all,13,0.3135293126106262
easy,all,14,0.3363243341445923
easy,all,15,0.3249809741973877
easy,all,16,0.31141144037246704
easy,all,17,0.25935786962509155
easy,all,18,0.28080660104751587
easy,all,19,0.29775935411453247
easy,all,20,0.2832837700843811
easy,all,21,0.340091347694397
easy,all,22,0.30756083130836487
easy,all,23,0.2905943989753723
easy,all,24,0.3073997497558594
easy,all,25,0.30849719047546387
easy,all,26,0.33947649598121643
easy,all,27,0.31059467792510986
easy,all,28,0.3276689052581787
easy,all,29,0.32867705821990967
easy,all,30,0.3018476665019989
easy,all,31,0.32888853549957275
easy,all,32,0.2936253547668457
easy,all,33,0.33747243881225586
easy,all,34,0.32918351888656616
easy,all,35,0.3322869539260864
easy,all,36,0.308235764503479
easy,all,37,0.37291020154953003
easy,all,38,0.2743186354637146
easy,all,39,0.28989124298095703
easy,all,40,0.31520652770996094
easy,all,41,0.31934654712677
easy,all,42,0.3217407464981079
easy,all,43,0.30683189630508423
easy,all,44,0.2955753207206726
easy,all,45,0.27084553241729736
easy,all,46,0.30672845244407654
easy,all,47,0.3156123459339142
easy,all,48,0.2733490765094757
easy,all,49,0.24937790632247925
easy,all,50,0.2864377498626709
easy,all,51,0.37724676728248596
medium,simple,0,0.28180190920829773
medium,simple,1,0.28180190920829773
medium,simple,2,0.27707862854003906
medium,simple,3,0.27707862854003906
medium,simple,4,0.3102158308029175
medium,simple,5,0.3102158308029175
medium,simple,6,0.31197434663772583
medium,simple,7,0.31197434663772583
medium,simple,8,0.29527175426483154
medium,simple,9,0.29527175426483154
medium,simple,10,0.2971862554550171
medium,simple,11,0.2971862554550171
medium,simple,12,0.2765372097492218
medium,simple,13,0.2765372097492218
medium,simple,14,0.2864823043346405
medium,simple,15,0.2864823043346405
medium,simple,16,0.29562774300575256
medium,simple,17,0.29562774300575256
medium,simple,18,0.29964104294776917
medium,simple,19,0.29964104294776917
medium,simple,20,0.26891207695007324
medium,simple,21,0.26891207695007324
medium,simple,22,0.26995936036109924
medium,simple,23,0.26995936036109924
medium,simple,24,0.3142961263656616
medium,simple,25,0.3142961263656616
medium,simple,26,0.3076062798500061
medium,simple,27,0.3076062798500061
medium,simple,28,0.3066566288471222
medium,simple,29,0.3066566288471222
medium,simple,30,0.3055843412876129
medium,simple,31,0.3055843412876129
medium,simple,32,0.2679964601993561
medium,simple,33,0.2679964601993561
medium,simple,34,0.25782766938209534
medium,simple,35,0.25782766938209534
medium,simple,36,0.29855287075042725
medium,simple,37,0.29855287075042725
medium,simple,38,0.29436126351356506
medium,simple,39,0.29436126351356506
medium,simple,40,0.2835733890533447
medium,simple,41,0.2835733890533447
medium,simple,42,0.27549704909324646
medium,simple,43,0.27549704909324646
medium,simple,44,0.3168656527996063
medium,simple,45,0.3168656527996063
medium,simple,46,0.30834275484085083
medium,simple,47,0.30834275484085083
medium,simple,48,0.2930571138858795
medium,simple,49,0.29188430309295654
medium,simple,50,0.27230122685432434
medium,simple,51,0.27230122685432434
medium,action+layout,0,0.2968543469905853
medium,action+layout,1,0.29311710596084595
medium,action+layout,2,0.3188249170780182
medium,action+layout,3,0.20971962809562683
medium,action+layout,4,0.28959211707115173
medium,action+layout,5,0.30599555373191833
medium,action+layout,6,0.32457059621810913
medium,action+layout,7,0.29859358072280884
medium,action+layout,8,0.29872599244117737
medium,action+layout,9,0.2970244884490967
medium,action+layout,10,0.3025815784931183
medium,action+layout,11,0.29135632514953613
medium,action+layout,12,0.3066362738609314
medium,action+layout,13,0.31467846035957336
medium,action+layout,14,0.3326227068901062
medium,action+layout,15,0.29884862899780273
medium,action+layout,16,0.296446293592453
medium,action+layout,17,0.30794757604599
medium,action+layout,18,0.32639461755752563
medium,action+layout,19,0.27462103962898254
medium,action+layout,20,0.27418145537376404
medium,action+layout,21,0.3016752004623413
medium,action+layout,22,0.3018544316291809
medium,action+layout,23,0.3005882501602173
medium,action+layout,24,0.29406267404556274
medium,action+layout,25,0.31891363859176636
medium,action+layout,26,0.28364723920822144
medium,action+layout,27,0.28377193212509155
medium,action+layout,28,0.3184944987297058
medium,action+layout,29,0.3189527988433838
medium,action+layout,30,0.3353600800037384
medium,action+layout,31,0.26980602741241455
medium,action+layout,32,0.3111649453639984
medium,action+layout,33,0.3041444718837738
medium,action+layout,34,0.30331000685691833
medium,action+layout,35,0.2791133224964142
medium,action+layout,36,0.2644023597240448
medium,action+layout,37,0.34279894828796387
medium,action+layout,38,0.3192252516746521
medium,action+layout,39,0.315904825925827
medium,action+layout,40,0.3051169216632843
medium,action+layout,41,0.32594776153564453
medium,action+layout,42,0.2990886867046356
medium,action+layout,43,0.27038007974624634
medium,action+layout,44,0.259428471326828
medium,action+layout,45,0.31483691930770874
medium,action+layout,46,0.29159989953041077
medium,action+layout,47,0.3020370900630951
medium,action+layout,48,0.29784032702445984
medium,action+layout,49,0.3270966708660126
medium,action+layout,50,0.291459321975708
medium,action+layout,51,0.27584677934646606
medium,action+expression,0,0.29696211218833923
medium,action+expression,1,0.2950526177883148
medium,action+expression,2,0.30732566118240356
medium,action+expression,3,0.3040202558040619
medium,action+expression,4,0.3304143249988556
medium,action+expression,5,0.31092461943626404
medium,action+expression,6,0.3278873562812805
medium,action+expression,7,0.33208179473876953
medium,action+expression,8,0.3162129819393158
medium,action+expression,9,0.29978594183921814
medium,action+expression,10,0.31260862946510315
medium,action+expression,11,0.31664741039276123
medium,action+expression,12,0.3215928077697754
medium,action+expression,13,0.31209200620651245
medium,action+expression,14,0.3304497003555298
medium,action+expression,15,0.3273477852344513
medium,action+expression,16,0.31158578395843506
medium,action+expression,17,0.30062171816825867
medium,action+expression,18,0.2988205850124359
medium,action+expression,19,0.289855420589447
medium,action+expression,20,0.2939353585243225
medium,action+expression,21,0.2917967736721039
medium,action+expression,22,0.2834664583206177
medium,action+expression,23,0.2938082814216614
medium,action+expression,24,0.3201369643211365
medium,action+expression,25,0.32253509759902954
medium,action+expression,26,0.31410032510757446
medium,action+expression,27,0.29129505157470703
medium,action+expression,28,0.3311256170272827
medium,action+expression,29,0.32790833711624146
medium,action+expression,30,0.3364236354827881
medium,action+expression,31,0.3245623707771301
medium,action+expression,32,0.2951354384422302
medium,action+expression,33,0.3224840462207794
medium,action+expression,34,0.306652694940567
medium,action+expression,35,0.27826374769210815
medium,action+expression,36,0.31476306915283203
medium,action+expression,37,0.3227621614933014
medium,action+expression,38,0.29879915714263916
medium,action+expression,39,0.3025763928890228
medium,action+expression,40,0.32251599431037903
medium,action+expression,41,0.3192650377750397
medium,action+expression,42,0.3075059950351715
medium,action+expression,43,0.2734946012496948
medium,action+expression,44,0.33312830328941345
medium,action+expression,45,0.3309057056903839
medium,action+expression,46,0.34805333614349365
medium,action+expression,47,0.3346092104911804
medium,action+expression,48,0.29929661750793457
medium,action+expression,49,0.29668882489204407
medium,action+expression,50,0.28321874141693115
medium,action+expression,51,0.2837033271789551
medium,action+background,0,0.3070090413093567
medium,action+background,1,0.2819293737411499
medium,action+background,2,0.31767067313194275
medium,action+background,3,0.26110708713531494
medium,action+background,4,0.3382657766342163
medium,action+background,5,0.3074193596839905
medium,action+background,6,0.3223443031311035
medium,action+background,7,0.28616082668304443
medium,action+background,8,0.3390922546386719
medium,action+background,9,0.2979044020175934
medium,action+background,10,0.28849995136260986
medium,action+background,11,0.3013877272605896
medium,action+background,12,0.25985249876976013
medium,action+background,13,0.3397274315357208
medium,action+background,14,0.3411101996898651
medium,action+background,15,0.3232191801071167
medium,action+background,16,0.34311535954475403
medium,action+background,17,0.2631540894508362
medium,action+background,18,0.29952943325042725
medium,action+background,19,0.3007752299308777
medium,action+background,20,0.2935100495815277
medium,action+background,21,0.3073076605796814
medium,action+background,22,0.28434017300605774
medium,action+background,23,0.33273690938949585
medium,action+background,24,0.32533758878707886
medium,action+background,25,0.32681170105934143
medium,action+background,26,0.3043956160545349
medium,action+background,27,0.3310329020023346
medium,action+background,28,0.2782022953033447
medium,action+background,29,0.3107032775878906
medium,action+background,30,0.3050294816493988
medium,action+background,31,0.3889898657798767
medium,action+background,32,0.31743600964546204
medium,action+background,33,0.3137412965297699
medium,action+background,34,0.3190469741821289
medium,action+background,35,0.30949878692626953
medium,action+background,36,0.2568585276603699
medium,action+background,37,0.3305959701538086
medium,action+background,38,0.3030826151371002
medium,action+background,39,0.3063797056674957
medium,action+background,40,0.35405874252319336
medium,action+background,41,0.3371698260307312
medium,action+background,42,0.28238001465797424
medium,action+background,43,0.3285906910896301
medium,action+background,44,0.3414195775985718
medium,action+background,45,0.3141581416130066
medium,action+background,46,0.33726662397384644
medium,action+background,47,0.324178546667099
medium,action+background,48,0.28944098949432373
medium,action+background,49,0.30963200330734253
medium,action+background,50,0.28443002700805664
medium,action+background,51,0.33797526359558105
medium,all,0,0.3355586528778076
medium,all,1,0.35095471143722534
medium,all,2,0.36533981561660767
medium,all,3,0.2950746715068817
medium,all,4,0.3749735951423645
medium,all,5,0.36946552991867065
medium,all,6,0.3317679166793823
medium,all,7,0.3336707651615143
medium,all,8,0.3724486231803894
medium,all,9,0.31947562098503113
medium,all,10,0.3256162405014038
medium,all,11,0.3184162974357605
medium,all,12,0.3431435227394104
medium,all,13,0.36984384059906006
medium,all,14,0.33550316095352173
medium,all,15,0.33968034386634827
medium,all,16,0.3351854383945465
medium,all,17,0.34155118465423584
medium,all,18,0.32771170139312744
medium,all,19,0.3145896792411804
medium,all,20,0.34492528438568115
medium,all,21,0.3444059491157532
medium,all,22,0.33174043893814087
medium,all,23,0.3578811287879944
medium,all,24,0.3442087173461914
medium,all,25,0.3635620176792145
medium,all,26,0.35987389087677
medium,all,27,0.3119529187679291
medium,all,28,0.32708093523979187
medium,all,29,0.3626982271671295
medium,all,30,0.292957603931427
medium,all,31,0.3413374722003937
medium,all,32,0.3520178496837616
medium,all,33,0.32590144872665405
medium,all,34,0.37584638595581055
medium,all,35,0.3320864140987396
medium,all,36,0.40793007612228394
medium,all,37,0.31622540950775146
medium,all,38,0.30208948254585266
medium,all,39,0.343553751707077
medium,all,40,0.35165300965309143
medium,all,41,0.3823901116847992
medium,all,42,0.306031733751297
medium,all,43,0.34372708201408386
medium,all,44,0.38005536794662476
medium,all,45,0.3405815064907074
medium,all,46,0.33284634351730347
medium,all,47,0.36617374420166016
medium,all,48,0.3070839047431946
medium,all,49,0.3541274666786194
medium,all,50,0.3100515305995941
medium,all,51,0.3494316637516022
hard,simple,0,0.3015044629573822
hard,simple,1,0.3015044629573822
hard,simple,2,0.3007938265800476
hard,simple,3,0.3007938265800476
hard,simple,4,0.31446918845176697
hard,simple,5,0.31446918845176697
hard,simple,6,0.30638986825942993
hard,simple,7,0.30638986825942993
hard,simple,8,0.25866520404815674
hard,simple,9,0.25866520404815674
hard,simple,10,0.27348098158836365
hard,simple,11,0.27348098158836365
hard,simple,12,0.29175835847854614
hard,simple,13,0.29175835847854614
hard,simple,14,0.265780508518219
hard,simple,15,0.265780508518219
hard,simple,16,0.28508245944976807
hard,simple,17,0.28508245944976807
hard,simple,18,0.3026576042175293
hard,simple,19,0.3026576042175293
hard,simple,20,0.27412283420562744
hard,simple,21,0.27412283420562744
hard,simple,22,0.2696562707424164
hard,simple,23,0.2696562707424164
hard,simple,24,0.30728965997695923
hard,simple,25,0.30728965997695923
hard,simple,26,0.30849698185920715
hard,simple,27,0.30849698185920715
hard,simple,28,0.27351245284080505
hard,simple,29,0.27351245284080505
hard,simple,30,0.2712573707103729
hard,simple,31,0.2712573707103729
hard,simple,32,0.28495103120803833
hard,simple,33,0.28495103120803833
hard,simple,34,0.3021034300327301
hard,simple,35,0.3021034300327301
hard,simple,36,0.28114110231399536
hard,simple,37,0.28114110231399536
hard,simple,38,0.30203408002853394
hard,simple,39,0.30203408002853394
hard,simple,40,0.265019029378891
hard,simple,41,0.265019029378891
hard,simple,42,0.26922667026519775
hard,simple,43,0.26922667026519775
hard,simple,44,0.2858385145664215
hard,simple,45,0.2858385145664215
hard,simple,46,0.26296061277389526
hard,simple,47,0.26296061277389526
hard,simple,48,0.3230522871017456
hard,simple,49,0.3230522871017456
hard,simple,50,0.3106653690338135
hard,simple,51,0.3106653690338135
hard,simple,52,0.2669689655303955
hard,simple,53,0.2669689655303955
hard,simple,54,0.2614780366420746
hard,simple,55,0.2614780366420746
hard,simple,56,0.3011671304702759
hard,simple,57,0.3011671304702759
hard,simple,58,0.31059521436691284
hard,simple,59,0.31059521436691284
hard,simple,60,0.28739839792251587
hard,simple,61,0.28739839792251587
hard,simple,62,0.26489269733428955
hard,simple,63,0.26489269733428955
hard,simple,64,0.3039347231388092
hard,simple,65,0.3039347231388092
hard,simple,66,0.30969128012657166
hard,simple,67,0.30969128012657166
hard,simple,68,0.2881562113761902
hard,simple,69,0.27918708324432373
hard,simple,70,0.2911251485347748
hard,simple,71,0.2911251485347748
hard,simple,72,0.2568289339542389
hard,simple,73,0.2568289339542389
hard,simple,74,0.27022916078567505
hard,simple,75,0.27022916078567505
hard,simple,76,0.275459349155426
hard,simple,77,0.275459349155426
hard,simple,78,0.260506272315979
hard,simple,79,0.260506272315979
hard,simple,80,0.3102603554725647
hard,simple,81,0.3102603554725647
hard,simple,82,0.3087143898010254
hard,simple,83,0.3087143898010254
hard,simple,84,0.2877170443534851
hard,simple,85,0.2877170443534851
hard,simple,86,0.28839564323425293
hard,simple,87,0.28839564323425293
hard,simple,88,0.2861451804637909
hard,simple,89,0.2861451804637909
hard,simple,90,0.31690657138824463
hard,simple,91,0.31690657138824463
hard,action+layout,0,0.2609156370162964
hard,action+layout,1,0.27998867630958557
hard,action+layout,2,0.29895907640457153
hard,action+layout,3,0.26287609338760376
hard,action+layout,4,0.3188326954841614
hard,action+layout,5,0.3259945213794708
hard,action+layout,6,0.28995659947395325
hard,action+layout,7,0.2983441948890686
hard,action+layout,8,0.24708959460258484
hard,action+layout,9,0.2686312198638916
hard,action+layout,10,0.2879987061023712
hard,action+layout,11,0.282575786113739
hard,action+layout,12,0.25914692878723145
hard,action+layout,13,0.28919345140457153
hard,action+layout,14,0.311740905046463
hard,action+layout,15,0.29043036699295044
hard,action+layout,16,0.30142322182655334
hard,action+layout,17,0.29227837920188904
hard,action+layout,18,0.32609936594963074
hard,action+layout,19,0.2884836792945862
hard,action+layout,20,0.26778000593185425
hard,action+layout,21,0.27928099036216736
hard,action+layout,22,0.305630624294281
hard,action+layout,23,0.27030909061431885
hard,action+layout,24,0.295602411031723
hard,action+layout,25,0.3172605633735657
hard,action+layout,26,0.30996137857437134
hard,action+layout,27,0.3004254102706909
hard,action+layout,28,0.27821260690689087
hard,action+layout,29,0.28486305475234985
hard,action+layout,30,0.2932632267475128
hard,action+layout,31,0.25894248485565186
hard,action+layout,32,0.2938721179962158
hard,action+layout,33,0.29780566692352295
hard,action+layout,34,0.31623998284339905
hard,action+layout,35,0.2992793917655945
hard,action+layout,36,0.3101936876773834
hard,action+layout,37,0.32055965065956116
hard,action+layout,38,0.30534353852272034
hard,action+layout,39,0.2968539297580719
hard,action+layout,40,0.28533822298049927
hard,action+layout,41,0.2932743430137634
hard,action+layout,42,0.28577202558517456
hard,action+layout,43,0.2567214071750641
hard,action+layout,44,0.2915586531162262
hard,action+layout,45,0.28005877137184143
hard,action+layout,46,0.2843834161758423
hard,action+layout,47,0.2967558801174164
hard,action+layout,48,0.3251519203186035
hard,action+layout,49,0.325415700674057
hard,action+layout,50,0.29895663261413574
hard,action+layout,51,0.3124626576900482
hard,action+layout,52,0.2843061089515686
hard,action+layout,53,0.28232383728027344
hard,action+layout,54,0.28626638650894165
hard,action+layout,55,0.28832685947418213
hard,action+layout,56,0.31741970777511597
hard,action+layout,57,0.29939109086990356
hard,action+layout,58,0.3040965795516968
hard,action+layout,59,0.30409544706344604
hard,action+layout,60,0.3027181029319763
hard,action+layout,61,0.25247079133987427
hard,action+layout,62,0.2759683132171631
hard,action+layout,63,0.2620234489440918
hard,action+layout,64,0.30430084466934204
hard,action+layout,65,0.3214007616043091
hard,action+layout,66,0.2920524477958679
hard,action+layout,67,0.2952001094818115
hard,action+layout,68,0.3221237063407898
hard,action+layout,69,0.3058863878250122
hard,action+layout,70,0.3221559226512909
hard,action+layout,71,0.29888930916786194
hard,action+layout,72,0.29709914326667786
hard,action+layout,73,0.2915363907814026
hard,action+layout,74,0.3095565438270569
hard,action+layout,75,0.2719317078590393
hard,action+layout,76,0.27836477756500244
hard,action+layout,77,0.2739090919494629
hard,action+layout,78,0.2507304251194
hard,action+layout,79,0.267926961183548
hard,action+layout,80,0.33074769377708435
hard,action+layout,81,0.3358686566352844
hard,action+layout,82,0.2823883891105652
hard,action+layout,83,0.3032389283180237
hard,action+layout,84,0.26336759328842163
hard,action+layout,85,0.2611371874809265
hard,action+layout,86,0.3286740779876709
hard,action+layout,87,0.2835775911808014
hard,action+layout,88,0.291587233543396
hard,action+layout,89,0.2916223108768463
hard,action+layout,90,0.32529324293136597
hard,action+layout,91,0.2770228385925293
hard,action+expression,0,0.30300307273864746
hard,action+expression,1,0.2963799834251404
hard,action+expression,2,0.2905650734901428
hard,action+expression,3,0.3206726908683777
hard,action+expression,4,0.32548364996910095
hard,action+expression,5,0.3332280218601227
hard,action+expression,6,0.30646103620529175
hard,action+expression,7,0.31672507524490356
hard,action+expression,8,0.29172778129577637
hard,action+expression,9,0.2815621793270111
hard,action+expression,10,0.2973373234272003
hard,action+expression,11,0.2808733880519867
hard,action+expression,12,0.2882806956768036
hard,action+expression,13,0.27825927734375
hard,action+expression,14,0.2837291657924652
hard,action+expression,15,0.27789124846458435
hard,action+expression,16,0.350979745388031
hard,action+expression,17,0.31559690833091736
hard,action+expression,18,0.2984926104545593
hard,action+expression,19,0.32270827889442444
hard,action+expression,20,0.2847146987915039
hard,action+expression,21,0.2735587954521179
hard,action+expression,22,0.2780464291572571
hard,action+expression,23,0.2746794521808624
hard,action+expression,24,0.30180686712265015
hard,action+expression,25,0.3064832389354706
hard,action+expression,26,0.3166704773902893
hard,action+expression,27,0.3154187500476837
hard,action+expression,28,0.2863408327102661
hard,action+expression,29,0.283676415681839
hard,action+expression,30,0.2694022059440613
hard,action+expression,31,0.2774297595024109
hard,action+expression,32,0.30788668990135193
hard,action+expression,33,0.2785937488079071
hard,action+expression,34,0.3101806342601776
hard,action+expression,35,0.31047898530960083
hard,action+expression,36,0.3047519624233246
hard,action+expression,37,0.32278794050216675
hard,action+expression,38,0.3215806186199188
hard,action+expression,39,0.28880155086517334
hard,action+expression,40,0.2875519394874573
hard,action+expression,41,0.25382304191589355
hard,action+expression,42,0.2581580579280853
hard,action+expression,43,0.27127256989479065
hard,action+expression,44,0.29544779658317566
hard,action+expression,45,0.2619195878505707
hard,action+expression,46,0.28397396206855774
hard,action+expression,47,0.2844018042087555
hard,action+expression,48,0.31040000915527344
hard,action+expression,49,0.32345592975616455
hard,action+expression,50,0.32406359910964966
hard,action+expression,51,0.33398908376693726
hard,action+expression,52,0.3255176544189453
hard,action+expression,53,0.25631141662597656
hard,action+expression,54,0.26419225335121155
hard,action+expression,55,0.25607967376708984
hard,action+expression,56,0.3051307201385498
hard,action+expression,57,0.30351999402046204
hard,action+expression,58,0.30518651008605957
hard,action+expression,59,0.31635576486587524
hard,action+expression,60,0.2905280888080597
hard,action+expression,61,0.3004111647605896
hard,action+expression,62,0.266323447227478
hard,action+expression,63,0.26922541856765747
hard,action+expression,64,0.28560298681259155
hard,action+expression,65,0.28037527203559875
hard,action+expression,66,0.3065474033355713
hard,action+expression,67,0.29759788513183594
hard,action+expression,68,0.33419498801231384
hard,action+expression,69,0.3468479812145233
hard,action+expression,70,0.32198596000671387
hard,action+expression,71,0.323493629693985
hard,action+expression,72,0.3110153377056122
hard,action+expression,73,0.33007320761680603
hard,action+expression,74,0.3058006167411804
hard,action+expression,75,0.3077388107776642
