mode,prompt_type,id_,score
easy,action+expression,46,6.083949089050293
easy,action+expression,47,6.279688358306885
easy,action+expression,48,5.641963005065918
easy,action+expression,49,6.007481575012207
easy,action+expression,50,5.701066017150879
easy,action+expression,51,5.851934432983398
easy,action+background,0,5.931230545043945
easy,action+background,1,6.244202613830566
easy,action+background,2,6.325965881347656
easy,action+background,3,6.118425369262695
easy,action+background,4,6.140429973602295
easy,action+background,5,6.610555648803711
easy,action+background,6,6.395834445953369
easy,action+background,7,6.565066337585449
easy,action+background,8,6.193389892578125
easy,action+background,9,6.328841209411621
easy,action+background,10,6.372618198394775
easy,action+background,11,6.411317825317383
easy,action+background,12,5.809349060058594
easy,action+background,13,5.868045806884766
easy,action+background,14,5.9952073097229
easy,action+background,15,6.553046703338623
easy,action+background,16,6.137080192565918
easy,action+background,17,5.722985744476318
easy,action+background,18,5.836655139923096
easy,action+background,19,5.766641139984131
easy,action+background,20,6.220970153808594
easy,action+background,21,6.590471267700195
easy,action+background,22,6.055753707885742
easy,action+background,23,6.204104423522949
easy,action+background,24,6.512052536010742
easy,action+background,25,6.026812553405762
easy,action+background,26,6.475123405456543
easy,action+background,27,5.946257591247559
easy,action+background,28,5.564235687255859
easy,action+background,29,5.7851667404174805
easy,action+background,30,5.7505598068237305
easy,action+background,31,6.516500473022461
easy,action+background,32,5.9007182121276855
easy,action+background,33,6.227896213531494
easy,action+background,34,5.991317272186279
easy,action+background,35,5.981250762939453
easy,action+background,36,5.870262145996094
easy,action+background,37,6.450453281402588
easy,action+background,38,5.800061225891113
easy,action+background,39,5.830903053283691
easy,action+background,40,6.269775867462158
easy,action+background,41,5.7073564529418945
easy,action+background,42,5.966352939605713
easy,action+background,43,5.969036102294922
easy,action+background,44,5.68126106262207
easy,action+background,45,6.445745468139648
easy,action+background,46,5.589547157287598
easy,action+background,47,5.802223205566406
easy,action+background,48,5.711236000061035
easy,action+background,49,6.6120805740356445
easy,action+background,50,5.794151306152344
easy,action+background,51,6.029465675354004
easy,all,0,5.953128814697266
easy,all,1,5.778730392456055
easy,all,2,6.422128677368164
easy,all,3,5.996507167816162
easy,all,4,5.988653182983398
easy,all,5,6.123103618621826
easy,all,6,6.147920608520508
easy,all,7,6.286873817443848
easy,all,8,5.744928359985352
easy,all,9,6.237706661224365
easy,all,10,6.214694023132324
easy,all,11,6.556949615478516
easy,all,12,5.926251411437988
easy,all,13,5.719252586364746
easy,all,14,6.017784118652344
easy,all,15,6.6750969886779785
easy,all,16,6.105191707611084
easy,all,17,5.776773452758789
easy,all,18,6.034538269042969
easy,all,19,5.6512346267700195
easy,all,20,6.224753379821777
easy,all,21,6.472300052642822
easy,all,22,6.143876075744629
easy,all,23,5.981340408325195
easy,all,24,6.414157867431641
easy,all,25,6.114904403686523
easy,all,26,6.225041389465332
easy,all,27,5.949694633483887
easy,all,28,5.5054850578308105
easy,all,29,5.818991661071777
easy,all,30,5.754100799560547
easy,all,31,6.3309550285339355
easy,all,32,6.408799171447754
easy,all,33,6.259026050567627
easy,all,34,6.420061111450195
easy,all,35,6.062030792236328
easy,all,36,5.998441696166992
easy,all,37,5.810934066772461
easy,all,38,6.3142876625061035
easy,all,39,5.998104095458984
easy,all,40,6.299453258514404
easy,all,41,5.616287708282471
easy,all,42,5.452288627624512
easy,all,43,6.226633071899414
easy,all,44,6.002154350280762
easy,all,45,5.772674560546875
easy,all,46,5.895167350769043
easy,all,47,5.65070915222168
easy,all,48,5.574580192565918
easy,all,49,6.407095909118652
easy,all,50,5.746022701263428
easy,all,51,5.912477016448975
medium,simple,0,6.339871883392334
medium,simple,1,6.339871883392334
medium,simple,2,6.120336055755615
medium,simple,3,6.120336055755615
medium,simple,4,6.454965591430664
medium,simple,5,6.454965591430664
medium,simple,6,6.646996021270752
medium,simple,7,6.646996021270752
medium,simple,8,5.997726917266846
medium,simple,9,5.997726917266846
medium,simple,10,6.088533878326416
medium,simple,11,6.088533878326416
medium,simple,12,6.272551536560059
medium,simple,13,6.272551536560059
medium,simple,14,6.359021186828613
medium,simple,15,6.359021186828613
medium,simple,16,5.666987419128418
medium,simple,17,5.666987419128418
medium,simple,18,5.489872932434082
medium,simple,19,5.489872932434082
medium,simple,20,6.021851539611816
medium,simple,21,6.021851539611816
medium,simple,22,5.9773712158203125
medium,simple,23,5.9773712158203125
medium,simple,24,6.459522247314453
medium,simple,25,6.459522247314453
medium,simple,26,6.3433613777160645
medium,simple,27,6.3433613777160645
medium,simple,28,6.193972587585449
medium,simple,29,6.193972587585449
medium,simple,30,6.302908897399902
medium,simple,31,6.302908897399902
medium,simple,32,6.489886283874512
medium,simple,33,6.489886283874512
medium,simple,34,6.449448585510254
medium,simple,35,6.449448585510254
medium,simple,36,5.9792585372924805
medium,simple,37,5.9792585372924805
medium,simple,38,6.0254316329956055
medium,simple,39,6.0254316329956055
medium,simple,40,5.875231742858887
medium,simple,41,5.875231742858887
medium,simple,42,5.9140777587890625
medium,simple,43,5.9140777587890625
medium,simple,44,5.885835647583008
medium,simple,45,5.885835647583008
medium,simple,46,5.944786071777344
medium,simple,47,5.944786071777344
medium,simple,48,6.216977596282959
medium,simple,49,6.254787921905518
medium,simple,50,5.99926233291626
medium,simple,51,5.99926233291626
medium,action+layout,0,6.111346244812012
medium,action+layout,1,6.3114213943481445
medium,action+layout,2,5.828171730041504
medium,action+layout,3,6.389931678771973
medium,action+layout,4,6.448855400085449
medium,action+layout,5,6.425220489501953
medium,action+layout,6,5.891495704650879
medium,action+layout,7,6.412050724029541
medium,action+layout,8,5.951159477233887
medium,action+layout,9,5.912238121032715
medium,action+layout,10,5.254988670349121
medium,action+layout,11,5.8225789070129395
medium,action+layout,12,6.27108097076416
medium,action+layout,13,6.336637496948242
medium,action+layout,14,5.901037216186523
medium,action+layout,15,4.635622501373291
medium,action+layout,16,5.715153694152832
medium,action+layout,17,5.7688517570495605
medium,action+layout,18,5.47011661529541
medium,action+layout,19,5.932631492614746
medium,action+layout,20,5.943412780761719
medium,action+layout,21,5.901885986328125
medium,action+layout,22,6.050276756286621
medium,action+layout,23,6.557643890380859
medium,action+layout,24,6.539663314819336
medium,action+layout,25,5.8403143882751465
medium,action+layout,26,5.979176044464111
medium,action+layout,27,6.190473556518555
medium,action+layout,28,5.510419845581055
medium,action+layout,29,5.949243068695068
medium,action+layout,30,5.5969557762146
medium,action+layout,31,5.991826057434082
medium,action+layout,32,5.593659400939941
medium,action+layout,33,5.905999183654785
medium,action+layout,34,5.6916608810424805
medium,action+layout,35,5.93603515625
medium,action+layout,36,5.908753395080566
medium,action+layout,37,5.879667282104492
medium,action+layout,38,5.687031269073486
medium,action+layout,39,6.159578323364258
medium,action+layout,40,5.872219085693359
medium,action+layout,41,5.710406303405762
medium,action+layout,42,5.396846771240234
medium,action+layout,43,6.064238548278809
medium,action+layout,44,6.109401702880859
medium,action+layout,45,5.950412750244141
medium,action+layout,46,5.834664344787598
medium,action+layout,47,6.0584564208984375
medium,action+layout,48,6.050595283508301
medium,action+layout,49,5.9864349365234375
medium,action+layout,50,5.940155506134033
medium,action+layout,51,6.190130233764648
medium,action+expression,0,6.168248176574707
medium,action+expression,1,5.944141387939453
medium,action+expression,2,6.095396041870117
medium,action+expression,3,6.084890365600586
medium,action+expression,4,6.537042617797852
medium,action+expression,5,6.600667476654053
medium,action+expression,6,6.354043960571289
medium,action+expression,7,6.654675483703613
medium,action+expression,8,6.259514331817627
medium,action+expression,9,6.129820823669434
medium,action+expression,10,6.2375569343566895
medium,action+expression,11,5.9887895584106445
medium,action+expression,12,5.984147071838379
medium,action+expression,13,6.174952030181885
medium,action+expression,14,6.203274726867676
medium,action+expression,15,6.206869602203369
medium,action+expression,16,5.946902751922607
medium,action+expression,17,5.895733833312988
medium,action+expression,18,5.510098457336426
medium,action+expression,19,5.574230194091797
medium,action+expression,20,5.879637718200684
medium,action+expression,21,5.922757148742676
medium,action+expression,22,6.136357307434082
medium,action+expression,23,5.993837356567383
medium,action+expression,24,6.235163688659668
medium,action+expression,25,6.1152119636535645
medium,action+expression,26,6.095467567443848
medium,action+expression,27,6.185352325439453
medium,action+expression,28,6.3499956130981445
medium,action+expression,29,6.14363956451416
medium,action+expression,30,6.041841506958008
medium,action+expression,31,5.990862846374512
medium,action+expression,32,6.14988899230957
medium,action+expression,33,6.257908821105957
medium,action+expression,34,6.132116794586182
medium,action+expression,35,6.522951602935791
medium,action+expression,36,6.116937160491943
medium,action+expression,37,5.667580604553223
medium,action+expression,38,6.467141151428223
medium,action+expression,39,6.0772294998168945
medium,action+expression,40,5.8977789878845215
medium,action+expression,41,6.1076555252075195
medium,action+expression,42,6.127527236938477
medium,action+expression,43,5.861316680908203
medium,action+expression,44,6.073061466217041
medium,action+expression,45,6.041000843048096
medium,action+expression,46,6.0803961753845215
medium,action+expression,47,6.164304733276367
medium,action+expression,48,5.729201316833496
medium,action+expression,49,6.157588481903076
medium,action+expression,50,5.7181267738342285
medium,action+expression,51,5.9098896980285645
medium,action+background,0,5.90029239654541
medium,action+background,1,6.053687572479248
medium,action+background,2,6.355413436889648
medium,action+background,3,6.6503214836120605
medium,action+background,4,6.111910820007324
medium,action+background,5,6.093216419219971
medium,action+background,6,5.705164432525635
medium,action+background,7,6.429886817932129
medium,action+background,8,5.8313398361206055
medium,action+background,9,6.032580375671387
medium,action+background,10,6.385246276855469
medium,action+background,11,6.179070472717285
medium,action+background,12,5.6735944747924805
medium,action+background,13,5.856882095336914
medium,action+background,14,5.748688697814941
medium,action+background,15,6.270702362060547
medium,action+background,16,5.928720951080322
medium,action+background,17,5.921553134918213
medium,action+background,18,5.951799392700195
medium,action+background,19,5.766609191894531
medium,action+background,20,5.858434677124023
medium,action+background,21,6.610999584197998
medium,action+background,22,6.37074089050293
medium,action+background,23,6.418786525726318
medium,action+background,24,6.224360466003418
medium,action+background,25,6.126707077026367
medium,action+background,26,6.206366539001465
medium,action+background,27,5.8399457931518555
medium,action+background,28,5.768893718719482
medium,action+background,29,6.113421440124512
medium,action+background,30,5.582977294921875
medium,action+background,31,5.818416595458984
medium,action+background,32,6.425219535827637
medium,action+background,33,6.328421115875244
medium,action+background,34,5.968242645263672
medium,action+background,35,6.256402969360352
medium,action+background,36,5.6263651847839355
medium,action+background,37,6.064089775085449
medium,action+background,38,5.709376335144043
medium,action+background,39,5.640214920043945
medium,action+background,40,6.015440464019775
medium,action+background,41,5.673290252685547
medium,action+background,42,5.832318305969238
medium,action+background,43,5.996976852416992
medium,action+background,44,5.680625915527344
medium,action+background,45,5.9958930015563965
medium,action+background,46,5.858253002166748
medium,action+background,47,5.5005269050598145
medium,action+background,48,5.62773323059082
medium,action+background,49,6.079500198364258
medium,action+background,50,5.773919105529785
medium,action+background,51,6.1873016357421875
medium,all,0,6.047288417816162
medium,all,1,6.075567722320557
medium,all,2,6.047821998596191
medium,all,3,6.126430511474609
medium,all,4,5.921718597412109
medium,all,5,6.105340480804443
medium,all,6,5.686163425445557
medium,all,7,6.029422283172607
medium,all,8,5.8693671226501465
medium,all,9,5.987670421600342
medium,all,10,5.969391345977783
medium,all,11,6.167291641235352
medium,all,12,5.948960304260254
medium,all,13,5.782405376434326
medium,all,14,5.709029197692871
medium,all,15,6.741709232330322
medium,all,16,6.003439903259277
medium,all,17,5.4845476150512695
medium,all,18,5.8204240798950195
medium,all,19,5.535778045654297
medium,all,20,6.160715103149414
medium,all,21,6.533475875854492
medium,all,22,5.940649032592773
medium,all,23,5.819390296936035
medium,all,24,6.137186527252197
medium,all,25,5.9358811378479
medium,all,26,6.276820182800293
medium,all,27,5.922300338745117
medium,all,28,5.594565391540527
medium,all,29,5.958103179931641
medium,all,30,5.6279754638671875
medium,all,31,5.88986349105835
medium,all,32,6.4513983726501465
medium,all,33,6.543957710266113
medium,all,34,6.144931793212891
medium,all,35,6.014161109924316
medium,all,36,5.631826400756836
medium,all,37,5.896228790283203
medium,all,38,5.675185203552246
medium,all,39,5.6520185470581055
medium,all,40,6.00473165512085
medium,all,41,5.641068458557129
medium,all,42,5.314380645751953
medium,all,43,6.082787036895752
medium,all,44,5.777892112731934
medium,all,45,6.3300323486328125
medium,all,46,5.842046737670898
medium,all,47,6.000559329986572
medium,all,48,5.41425895690918
medium,all,49,6.324047088623047
medium,all,50,5.7516770362854
medium,all,51,5.869784355163574
hard,simple,0,6.065773963928223
hard,simple,1,6.065773963928223
hard,simple,2,5.969550609588623
hard,simple,3,5.969550609588623
hard,simple,4,6.350074291229248
hard,simple,5,6.350074291229248
hard,simple,6,6.243648529052734
hard,simple,7,6.243648529052734
hard,simple,8,6.5741071701049805
hard,simple,9,6.5741071701049805
hard,simple,10,6.122550964355469
hard,simple,11,6.122550964355469
hard,simple,12,6.09539794921875
hard,simple,13,6.09539794921875
hard,simple,14,5.932480812072754
hard,simple,15,5.932480812072754
hard,simple,16,6.0544047355651855
hard,simple,17,6.0544047355651855
hard,simple,18,6.0610737800598145
hard,simple,19,6.0610737800598145
hard,simple,20,6.1959991455078125
hard,simple,21,6.1959991455078125
hard,simple,22,6.202359199523926
hard,simple,23,6.202359199523926
hard,simple,24,5.814361572265625
hard,simple,25,5.814361572265625
hard,simple,26,5.815432548522949
hard,simple,27,5.815432548522949
hard,simple,28,5.709969997406006
hard,simple,29,5.709969997406006
hard,simple,30,5.657144546508789
hard,simple,31,5.657144546508789
hard,simple,32,6.180249214172363
hard,simple,33,6.180249214172363
hard,simple,34,6.183079719543457
hard,simple,35,6.183079719543457
hard,simple,36,5.818523406982422
hard,simple,37,5.818523406982422
hard,simple,38,5.9690260887146
hard,simple,39,5.9690260887146
hard,simple,40,5.901569843292236
hard,simple,41,5.901569843292236
hard,simple,42,6.119040489196777
hard,simple,43,6.119040489196777
hard,simple,44,5.9704718589782715
hard,simple,45,5.9704718589782715
hard,simple,46,6.292391777038574
hard,simple,47,6.292391777038574
hard,simple,48,5.725006103515625
hard,simple,49,5.725006103515625
hard,simple,50,6.014522075653076
hard,simple,51,6.014522075653076
hard,simple,52,6.2224016189575195
hard,simple,53,6.2224016189575195
hard,simple,54,6.238218307495117
hard,simple,55,6.238218307495117
hard,simple,56,5.618645668029785
hard,simple,57,5.618645668029785
hard,simple,58,5.676955223083496
hard,simple,59,5.676955223083496
hard,simple,60,5.696504592895508
hard,simple,61,5.696504592895508
hard,simple,62,5.715930938720703
hard,simple,63,5.715930938720703
hard,simple,64,6.14860725402832
hard,simple,65,6.14860725402832
hard,simple,66,6.254730701446533
hard,simple,67,6.254730701446533
hard,simple,68,4.94851541519165
hard,simple,69,5.471818447113037
hard,simple,70,5.555761337280273
hard,simple,71,5.555761337280273
hard,simple,72,6.205655097961426
hard,simple,73,6.205655097961426
hard,simple,74,6.577652931213379
hard,simple,75,6.577652931213379
hard,simple,76,6.06827449798584
hard,simple,77,6.06827449798584
hard,simple,78,6.1523542404174805
hard,simple,79,6.1523542404174805
hard,simple,80,5.917873859405518
hard,simple,81,5.917873859405518
hard,simple,82,5.921455383300781
hard,simple,83,5.921455383300781
hard,simple,84,6.427935600280762
hard,simple,85,6.427935600280762
hard,simple,86,6.351263523101807
hard,simple,87,6.351263523101807
hard,simple,88,5.8005690574646
hard,simple,89,5.8005690574646
hard,simple,90,5.783856391906738
hard,simple,91,5.783856391906738
hard,action+layout,0,6.3630266189575195
hard,action+layout,1,6.181387424468994
hard,action+layout,2,5.717702865600586
hard,action+layout,3,6.466544151306152
hard,action+layout,4,6.01698112487793
hard,action+layout,5,6.615346908569336
hard,action+layout,6,5.999973297119141
hard,action+layout,7,5.907215118408203
hard,action+layout,8,5.80515718460083
hard,action+layout,9,6.488321304321289
hard,action+layout,10,5.617633819580078
hard,action+layout,11,6.091158866882324
hard,action+layout,12,6.262574195861816
hard,action+layout,13,5.7315568923950195
hard,action+layout,14,5.565577507019043
hard,action+layout,15,5.950318336486816
hard,action+layout,16,6.1725568771362305
hard,action+layout,17,5.648690700531006
hard,action+layout,18,5.434370040893555
hard,action+layout,19,6.10834264755249
hard,action+layout,20,6.246356010437012
hard,action+layout,21,5.899069786071777
hard,action+layout,22,5.490777969360352
hard,action+layout,23,5.966721534729004
hard,action+layout,24,5.746222019195557
hard,action+layout,25,6.213793754577637
hard,action+layout,26,5.5509419441223145
hard,action+layout,27,7.0275468826293945
hard,action+layout,28,6.208622932434082
hard,action+layout,29,5.770534515380859
hard,action+layout,30,5.579825401306152
hard,action+layout,31,5.967543601989746
hard,action+layout,32,5.9467082023620605
hard,action+layout,33,5.89070987701416
hard,action+layout,34,5.735719680786133
hard,action+layout,35,5.899054527282715
hard,action+layout,36,5.956082344055176
hard,action+layout,37,5.757524490356445
hard,action+layout,38,5.616278648376465
hard,action+layout,39,7.05423641204834
hard,action+layout,40,6.069532871246338
hard,action+layout,41,5.8294148445129395
hard,action+layout,42,5.911853790283203
hard,action+layout,43,6.447063446044922
hard,action+layout,44,5.9394941329956055
hard,action+layout,45,6.379998207092285
hard,action+layout,46,5.506435394287109
hard,action+layout,47,5.899834632873535
hard,action+layout,48,6.17078971862793
hard,action+layout,49,6.299139022827148
hard,action+layout,50,5.687816619873047
hard,action+layout,51,6.499393939971924
hard,action+layout,52,5.7910871505737305
hard,action+layout,53,6.675024509429932
hard,action+layout,54,5.785428524017334
hard,action+layout,55,5.997063636779785
hard,action+layout,56,5.782461643218994
hard,action+layout,57,6.10808801651001
hard,action+layout,58,5.905995845794678
hard,action+layout,59,6.092572212219238
hard,action+layout,60,5.7024078369140625
hard,action+layout,61,6.381171226501465
hard,action+layout,62,5.708453178405762
hard,action+layout,63,6.495696544647217
hard,action+layout,64,6.110669136047363
hard,action+layout,65,5.817312717437744
hard,action+layout,66,5.53281307220459
hard,action+layout,67,5.771847724914551
hard,action+layout,68,6.0055131912231445
hard,action+layout,69,5.500114440917969
hard,action+layout,70,5.509164810180664
hard,action+layout,71,5.082068920135498
hard,action+layout,72,6.7395405769348145
hard,action+layout,73,6.1867523193359375
hard,action+layout,74,5.673554420471191
hard,action+layout,75,6.633786201477051
hard,action+layout,76,6.108524322509766
hard,action+layout,77,6.299529075622559
hard,action+layout,78,6.544612407684326
hard,action+layout,79,6.068571090698242
hard,action+layout,80,6.207306861877441
hard,action+layout,81,6.054304122924805
hard,action+layout,82,5.7262420654296875
hard,action+layout,83,6.4258270263671875
hard,action+layout,84,6.466912746429443
hard,action+layout,85,6.356101989746094
hard,action+layout,86,5.3862714767456055
hard,action+layout,87,6.4024338722229
hard,action+layout,88,5.542586803436279
hard,action+layout,89,5.736020565032959
hard,action+layout,90,5.583034515380859
hard,action+layout,91,5.758340835571289
hard,action+expression,0,5.788599491119385
hard,action+expression,1,6.109789848327637
hard,action+expression,2,5.977700233459473
hard,action+expression,3,5.964422225952148
hard,action+expression,4,6.1149749755859375
hard,action+expression,5,6.497744560241699
hard,action+expression,6,6.28559684753418
hard,action+expression,7,6.192113876342773
hard,action+expression,8,5.845717430114746
hard,action+expression,9,6.071500778198242
hard,action+expression,10,6.218317031860352
hard,action+expression,11,6.284521102905273
hard,action+expression,12,5.968863487243652
hard,action+expression,13,6.143322944641113
hard,action+expression,14,5.982911109924316
hard,action+expression,15,5.886002540588379
hard,action+expression,16,5.734845161437988
hard,action+expression,17,5.732177257537842
hard,action+expression,18,6.10753059387207
hard,action+expression,19,6.093759536743164
hard,action+expression,20,6.262979984283447
hard,action+expression,21,6.280453681945801
hard,action+expression,22,6.11569881439209
hard,action+expression,23,6.352404594421387
hard,action+expression,24,5.92999267578125
hard,action+expression,25,5.753695964813232
hard,action+expression,26,5.763896942138672
hard,action+expression,27,5.827132225036621
hard,action+expression,28,5.829235553741455
hard,action+expression,29,6.20242977142334
hard,action+expression,30,6.444915771484375
hard,action+expression,31,5.6865034103393555
hard,action+expression,32,6.155065536499023
hard,action+expression,33,6.293171405792236
hard,action+expression,34,6.106177806854248
hard,action+expression,35,5.984199523925781
hard,action+expression,36,6.029391765594482
hard,action+expression,37,5.811426162719727
hard,action+expression,38,5.944707870483398
hard,action+expression,39,5.816231727600098
hard,action+expression,40,6.278876304626465
hard,action+expression,41,6.121432304382324
hard,action+expression,42,6.508336067199707
hard,action+expression,43,6.049100875854492
hard,action+expression,44,5.758902072906494
hard,action+expression,45,6.193794250488281
hard,action+expression,46,6.27970027923584
hard,action+expression,47,6.018837928771973
hard,action+expression,48,5.707553386688232
hard,action+expression,49,5.932873249053955
hard,action+expression,50,5.902189254760742
hard,action+expression,51,5.896918773651123
hard,action+expression,52,5.998892784118652
hard,action+expression,53,6.604841232299805
hard,action+expression,54,6.279341220855713
hard,action+expression,55,6.43035364151001
hard,action+expression,56,5.719113349914551
hard,action+expression,57,5.731970310211182
hard,action+expression,58,5.816306114196777
hard,action+expression,59,5.68779182434082
hard,action+expression,60,5.771452903747559
hard,action+expression,61,5.86739444732666
hard,action+expression,62,5.778616905212402
hard,action+expression,63,5.770663261413574
hard,action+expression,64,5.925551414489746
hard,action+expression,65,6.209499359130859
hard,action+expression,66,5.850081443786621
hard,action+expression,67,5.817185878753662
hard,action+expression,68,6.035017967224121
hard,action+expression,69,5.929088592529297
hard,action+expression,70,5.903079986572266
hard,action+expression,71,5.834725379943848
hard,action+expression,72,6.810795783996582
hard,action+expression,73,6.788702011108398
hard,action+expression,74,6.4728288650512695
hard,action+expression,75,6.7679948806762695
hard,action+expression,76,5.757743835449219
hard,action+expression,77,6.313194274902344
hard,action+expression,78,6.266009330749512
hard,action+expression,79,5.8250885009765625
hard,action+expression,80,5.9134521484375
hard,action+expression,81,5.856507778167725
hard,action+expression,82,5.798734664916992
hard,action+expression,83,5.780250549316406
hard,action+expression,84,6.550823211669922
hard,action+expression,85,6.882724285125732
hard,action+expression,86,6.422354698181152
hard,action+expression,87,6.7704057693481445
hard,action+expression,88,5.6527605056762695
hard,action+expression,89,5.707130432128906
hard,action+expression,90,5.787453651428223
hard,action+expression,91,6.002157211303711
hard,action+background,0,5.964949607849121
hard,action+background,1,5.813868522644043
hard,action+background,2,6.397699356079102
hard,action+background,3,5.896049499511719
hard,action+background,4,6.044578552246094
hard,action+background,5,6.1593017578125
hard,action+background,6,5.874727249145508
hard,action+background,7,6.626993179321289
hard,action+background,8,5.668704986572266
hard,action+background,9,6.3103742599487305
hard,action+background,10,6.801790237426758
hard,action+background,11,6.055538177490234
hard,action+background,12,5.63869571685791
hard,action+background,13,5.586158275604248
hard,action+background,14,5.704282760620117
hard,action+background,15,6.152242183685303
hard,action+background,16,5.783576011657715
hard,action+background,17,6.0049943923950195
hard,action+background,18,6.387288570404053
hard,action+background,19,5.896167278289795
