mode,prompt_type,id_,score,blip_caption
easy,simple,33,0.4955197870731354,smiling man in white shirt sitting in front of a guitar
easy,simple,34,0.49952980875968933,blonde woman with long hair posing for a picture in a park
easy,simple,35,0.588126540184021,arafed woman in jeans and a white shirt posing for a picture
easy,simple,36,0.5813071131706238,arafed woman crouching down in a field with a frisbee
easy,simple,37,0.7703054547309875,arafed woman sitting on the ground with her legs crossed
easy,simple,38,0.8504849672317505,arafed man kneeling on the ground with his hands on his knees
easy,simple,39,0.5688480138778687,arafed man sitting on a skateboard in a park
easy,simple,40,0.743231475353241,araffe man in a suit kneeling on the ground with his hands clasped
easy,simple,41,0.7332350015640259,there is a man in a suit and tie sitting on a step
easy,simple,42,0.6148665547370911,arafed woman in jeans crouching down on a skateboard
easy,simple,43,0.5188288688659668,arafed blonde woman in white shirt and blue shorts crouching down
easy,simple,44,0.48173952102661133,blonde woman with long hair in a white shirt and black pants
easy,simple,45,0.6200931072235107,blonde woman with blue eyes laughing and looking up
easy,simple,46,0.76688551902771,there is a man in a suit and tie with his fists up
easy,simple,47,0.6305054426193237,arafed man in a suit and tie is holding a pair of scissors
easy,simple,48,0.7757493853569031,arafed man with a shirt on posing for a picture
easy,simple,49,0.4786500036716461,smiling man in a blue shirt and black bracelet holding his hand up
easy,simple,50,0.5715284943580627,arafed woman with red lipstick and a white shirt posing for a picture
easy,simple,51,0.7284369468688965,arafed woman with a big smile and a big smile on her face
easy,action+layout,0,0.652201771736145,arafed man in a suit and tie standing in front of a wall
easy,action+layout,1,0.6566879749298096,arafed man in a suit and tie walking on a sidewalk
easy,action+layout,2,0.569766104221344,arafed woman in white shirt and jeans standing on street corner
easy,action+layout,3,0.5843886137008667,arafed woman in jeans and a white shirt holding a black purse
easy,action+layout,4,0.5500532388687134,arafed woman walking in a field with a white shirt and jeans
easy,action+layout,5,0.613616406917572,arafed blonde woman walking in the park with her dog
easy,action+layout,6,0.7125124931335449,arafed view of a man in a suit and tie standing in a street
easy,action+layout,7,0.7711813449859619,there is a man walking on a platform with his shoes on
easy,action+layout,8,0.5677030682563782,smiling man in black jacket and tie running with skateboard
easy,action+layout,9,0.7690389752388,there is a man in a suit and tie running down the street
easy,action+layout,10,0.7309630513191223,araffe woman in jeans and a white shirt is running on the street
easy,action+layout,11,0.5786468982696533,blond woman with blue eyes and a white shirt is smiling
easy,action+layout,12,0.46387460827827454,arafed woman with blue eyes and a necklace smiling
easy,action+layout,13,0.49458613991737366,blonde woman in jeans and white shirt posing for a picture
easy,action+layout,14,0.6715956330299377,arafed man in a suit and tie standing in a crowd
easy,action+layout,15,0.7841402292251587,there is a man that is making a funny face with his hands
easy,action+layout,16,0.40024876594543457,smiling man in suit and tie sitting in front of a brown wall
easy,action+layout,17,0.7520340085029602,there is a man in a suit and tie making a gesture
easy,action+layout,18,0.5600533485412598,arafed woman with a camera and a necklace on her neck
easy,action+layout,19,0.604630708694458,blonde woman with blue eyes and a smile on her face
easy,action+layout,20,0.5180338621139526,blonde woman with long hair standing in a wooded area
easy,action+layout,21,0.5719724893569946,blonde woman with long hair standing on sidewalk in urban setting
easy,action+layout,22,0.6372964382171631,arafed man in a suit and tie standing in front of a wall
easy,action+layout,23,0.6549752354621887,arafed man in a suit and tie standing in front of a building
easy,action+layout,24,0.6248776316642761,araffe dressed in a suit and tie jumping on a skateboard
easy,action+layout,25,0.8029845356941223,arafed man in a suit jumping in the air
easy,action+layout,26,0.5850923657417297,arafed woman in white shirt and blue jeans jumping on a skateboard
easy,action+layout,27,0.6861177086830139,araffe woman in jeans and red boots jumping in the air
easy,action+layout,28,0.44702452421188354,blonde woman with blue eyes and red lipstick posing for a picture
easy,action+layout,29,0.6226176023483276,blonde woman in white shirt and jeans talking on cell phone
easy,action+layout,30,0.6420003175735474,arafed man in a suit and tie posing for a picture
easy,action+layout,31,0.6795625686645508,there is a man with a beard and a tie on holding a cell phone
easy,action+layout,32,0.6801294088363647,arafed man in a suit and tie posing for a picture
easy,action+layout,33,0.561375617980957,smiling man in a suit and tie standing in front of a building
easy,action+layout,34,0.6278679370880127,arafed woman with a white shirt and a necklace on her neck
easy,action+layout,35,0.25896382331848145,blonde woman with blue eyes and red lips sitting on grass
easy,action+layout,36,0.7749990820884705,arafed woman sitting on the ground with her legs crossed
easy,action+layout,37,0.7803248763084412,arafed woman sitting on the ground with her legs crossed
easy,action+layout,38,0.6017339825630188,arafed man in a suit and tie smiling at the camera
easy,action+layout,39,0.800101637840271,there is a dog that is sitting on the ground looking at the camera
easy,action+layout,40,0.7711585760116577,there is a man in a suit and tie sitting on the ground
easy,action+layout,41,0.7456398606300354,there is a man in a suit sitting on the ground talking on a cell phone
easy,action+layout,42,0.7527605295181274,araffe woman sitting on the ground with her shoes on
easy,action+layout,43,0.7473130226135254,araffe sitting on the ground with her hand out to the side
easy,action+layout,44,0.6713431477546692,blond woman with blood on her mouth and teeth
easy,action+layout,45,0.5187296867370605,blonde woman in jeans and white shirt throwing a frisbee
easy,action+layout,46,0.3559430241584778,"aerial view of a ski board with a red, white, and blue design"
easy,action+layout,47,0.6189748048782349,there are many people that are standing on skateboards in the street
easy,action+layout,48,0.5636837482452393,arafed man with a shirt on smiling and standing in front of a black wall
easy,action+layout,49,0.7990167140960693,there is a man with a shirt on and a suit on
easy,action+layout,50,0.26119911670684814,blonde woman with red lips and a white top sitting on a bench
easy,action+layout,51,0.4839940667152405,arafed blonde woman with long hair posing in a park
easy,action+expression,0,0.6347239017486572,arafed man in a suit and tie standing in a garden
easy,action+expression,1,0.7193484306335449,there is a man in a suit and tie standing in front of stairs
easy,action+expression,2,0.6215325593948364,blond woman with blue eyes and a white shirt looking at the camera
easy,action+expression,3,0.5511807203292847,arafed woman with long blonde hair walking in a field
easy,action+expression,4,0.6757965087890625,arafed woman walking on the beach with her legs crossed
easy,action+expression,5,0.6229780316352844,arafed woman with long blonde hair walking in a park
easy,action+expression,6,0.7474480867385864,arafed man in a suit and tie walking down a sidewalk
easy,action+expression,7,0.7251096963882446,arafed man in a suit and tie walking down a street
easy,action+expression,8,0.6187587976455688,smiling man in black jacket with black hair and a black jacket
easy,action+expression,9,0.6892328858375549,there are many men in suits and ties are all waving
easy,action+expression,10,0.7628800868988037,blonde woman with blue eyes and a white shirt is running
easy,action+expression,11,0.5138569474220276,blonde woman with blue tongue ring running in park with grass
easy,action+expression,12,0.7033079266548157,blonde woman with blue eyes and a smile on her face
easy,action+expression,13,0.6970274448394775,blonde woman with blue eyes and a smile on her face
easy,action+expression,14,0.7988952398300171,smiling man in suit and tie waving his hand in the air
easy,action+expression,15,0.7689183354377747,smiling man in suit and tie holding up his hands in the air
easy,action+expression,16,0.818933367729187,there is a man that is standing up with his hands up
easy,action+expression,17,0.714873194694519,smiling man in a suit and tie making a gesture with his hand
easy,action+expression,18,0.4639450013637543,blonde woman with long hair posing for a picture in a park
easy,action+expression,19,0.5678510665893555,blonde woman with blue eyes and a pink lip smiling
easy,action+expression,20,0.49118226766586304,blonde woman with long hair walking down steps with a red purse
easy,action+expression,21,0.6889193058013916,arafed woman in jeans and a white shirt posing for a picture
easy,action+expression,22,0.7540954947471619,smiling man in a suit and tie with a smile on his face
easy,action+expression,23,0.5259706974029541,smiling man in a suit and tie standing in front of a brown wall
easy,action+expression,24,0.7552468776702881,there are many men in suits and ties are dancing together
easy,action+expression,25,0.780243992805481,there is a man in a suit and tie jumping in the air
easy,action+expression,26,0.6309463381767273,smiling woman with a toothy smile and a necklace on
easy,action+expression,27,0.5756103992462158,blond woman in black shirt and jeans jumping on a skateboard
easy,action+expression,28,0.47434207797050476,blonde woman with blue eyes and red lipstick posing for a picture
easy,action+expression,29,0.46911096572875977,blond woman with blue eyes and pink lipstick posing for a picture
easy,action+expression,30,0.483606219291687,smiling man in a suit and tie sitting in front of a window
easy,action+expression,31,0.6604963541030884,there is a man in a suit and tie sitting at a table
easy,action+expression,32,0.7339981198310852,there is a man in a suit and tie standing in a room
easy,action+expression,33,0.4978700876235962,smiling man in blue shirt with red bow tie and blue shirt
easy,action+expression,34,0.6569095849990845,blonde woman with a serious look on her face and a necklace
easy,action+expression,35,0.470950722694397,blonde woman with long hair posing in white shirt and jeans
easy,action+expression,36,0.5141881704330444,blond woman with blue eyes and red lipstick looking at camera
easy,action+expression,37,0.4844093322753906,blonde woman in white shirt and white pants crouching on grass
easy,action+expression,38,0.6081446409225464,araffe man in a suit and bow tie smiling while sitting on the ground
easy,action+expression,39,0.4229421019554138,arafed man in a black jacket and pink shirt smiling
easy,action+expression,40,0.6920500993728638,araffe man in a suit crouching down on a sidewalk
easy,action+expression,41,0.6758394837379456,woman kneeling on the floor with a suitcase and a laptop
easy,action+expression,42,0.593984842300415,arafed woman sitting on the grass with her feet crossed
easy,action+expression,43,0.6269274950027466,arafed woman sitting on the grass in a park with her feet crossed
easy,action+expression,44,0.7017781138420105,blonde woman with blue eyes and a black shirt is screaming
easy,action+expression,45,0.6657800078392029,blonde woman with long hair in motion with her arms outstretched
easy,action+expression,46,0.6914076209068298,there is a man that is holding a cell phone up to his ear
easy,action+expression,47,0.7216148376464844,there is a man in a suit and tie posing for a picture
easy,action+expression,48,0.6357046365737915,arafed man in a suit and tie standing on a staircase
easy,action+expression,49,0.5876551866531372,smiling man in a suit and tie standing in front of a wall
easy,action+expression,50,0.6127957105636597,blonde woman with blue eyes and a necklace on her neck
easy,action+expression,51,0.6076223850250244,blonde woman in white shirt and jeans posing for a picture
easy,action+background,0,0.3595449924468994,smiling man in black sweater sitting on steps with wooden steps
easy,action+background,1,0.6498773694038391,arafed man in a suit and tie smiling for a picture
easy,action+background,2,0.5393166542053223,arafed woman in jeans and a white shirt posing for a picture
easy,action+background,3,0.646245002746582,blonde woman with long hair standing in front of a wall
easy,action+background,4,0.7340404391288757,arafed woman walking in a park with her hair blowing in the wind
easy,action+background,5,0.4944169819355011,blonde woman with long hair and pink earrings posing in the woods
easy,action+background,6,0.8267337083816528,there is a man in a suit walking on the beach
easy,action+background,7,0.7393873929977417,araffe dressed in a suit and tie walking down a path
easy,action+background,8,0.7143658399581909,there is a man in a red shirt and black shorts running in the water
easy,action+background,9,0.6449962854385376,there are many people walking down the street in suits
easy,action+background,10,0.7867317199707031,arafed woman running on a street with a skateboard in her hand
easy,action+background,11,0.7810920476913452,araffed woman in jeans and sneakers is running on the street
easy,action+background,12,0.38508936762809753,smiling woman with long blonde hair and blue eyes wearing a white shirt
easy,action+background,13,0.48346102237701416,blonde woman in white shirt and jeans posing for a picture
easy,action+background,14,0.4688321352005005,smiling man in a black jacket and tie sitting at a table
easy,action+background,15,0.5942901372909546,smiling man in suit and tie holding up his hand in the air
easy,action+background,16,0.5610922574996948,there is a man in a suit and tie holding a cell phone
easy,action+background,17,0.6352664828300476,arafed man in a suit waving his hand on a tennis court
easy,action+background,18,0.35785287618637085,blonde woman with red lips and white shirt posing for a picture
easy,action+background,19,0.4389822781085968,arafed woman with long hair and bright pink lipstick posing for a picture
easy,action+background,20,0.6201133728027344,araffed woman in white shirt and jeans posing for a picture
easy,action+background,21,0.5534673929214478,arafed woman in jeans and a white shirt posing for a picture
easy,action+background,22,0.7113611102104187,arafed man in a suit and tie standing in a room
easy,action+background,23,0.6026924848556519,arafed man in a suit and tie standing in front of a bush
easy,action+background,24,0.7500101327896118,there is a man in a suit jumping in the air
easy,action+background,25,0.7821673154830933,there is a man that is standing on the beach with his shirt off
easy,action+background,26,0.7367900013923645,blonde woman with blue jeans and white shirt jumping in the air
easy,action+background,27,0.8080533742904663,arafed woman jumping in the air on a beach with her legs in the air
easy,action+background,28,0.4602718949317932,blond woman with blue eyes and a necklace holding a cigarette
easy,action+background,29,0.37876656651496887,blonde woman with blue jeans and white shirt posing for a picture
easy,action+background,30,0.6036995053291321,arafed man in a suit and tie sitting in a chair
easy,action+background,31,0.5324627161026001,there is a man that is brushing his teeth in a room
easy,action+background,32,0.710398256778717,there is a man in a suit and tie standing on a sidewalk
easy,action+background,33,0.7196872234344482,arafed man in a suit and tie standing in a street
easy,action+background,34,0.41434445977211,blond woman with red lips posing for a picture in a white shirt
easy,action+background,35,0.5361533164978027,arafed woman with long blonde hair posing in a park
easy,action+background,36,0.662499725818634,arafed woman kneeling on the ground with a skateboard in her hand
easy,action+background,37,0.7655184268951416,arafed woman sitting on the ground with her legs crossed
easy,action+background,38,0.5620720982551575,smiling man in blue suit sitting on a bed with his arms crossed
easy,action+background,39,0.7038665413856506,arafed man in a suit sitting on a rug in a room
easy,action+background,40,0.6961522102355957,arafed man in a suit and tie crouching down on a sidewalk
easy,action+background,41,0.7263985872268677,araffe man in a suit crouching down with his hand on his chin
easy,action+background,42,0.5229364633560181,arafed woman sitting on the grass in a white shirt and blue skirt
easy,action+background,43,0.5581791400909424,arafed blonde woman sitting on the grass in a park
easy,action+background,44,0.7428693175315857,arafed woman standing on the beach with her arms outstretched out
easy,action+background,45,0.46586936712265015,blonde woman with long hair in a white shirt and blue jeans
easy,action+background,46,0.7225807905197144,there is a man that is standing in the water with his fist up
easy,action+background,47,0.6927244663238525,there is a man that is standing in the water with a surfboard
easy,action+background,48,0.6873329281806946,there is a man in a suit and tie holding a cell phone
easy,action+background,49,0.6395165920257568,arafed man in a suit and tie standing in a courtyard
easy,action+background,50,0.5389231443405151,blonde woman in white shirt and jeans posing for a picture
easy,action+background,51,0.5209919810295105,blonde woman with blue eyes and a smile on her face
easy,all,0,0.6944020986557007,smiling man in a suit sitting on a chair in a room
easy,all,1,0.6966395378112793,there is a man in a suit sitting on a chair
easy,all,2,0.682681143283844,arafed woman in jeans and heels standing on a cobblestone road
easy,all,3,0.6794002056121826,arafed woman in jeans and a white shirt is posing for a picture
easy,all,4,0.6889889240264893,blonde woman with long hair walking in a park with trees
easy,all,5,0.5808494091033936,a woman in jeans and heels is dancing with a frisbee
easy,all,6,0.7215896248817444,arafed view of a man standing in front of a body of water
easy,all,7,0.6101526021957397,there is a dog that is running down the street
easy,all,8,0.6034007668495178,there is a man that is standing in the water with a frisbee
easy,all,9,0.668386697769165,there is a man in a suit and tie running down the street
easy,all,10,0.6243002414703369,araffed woman in white shirt and blue jeans on street
easy,all,11,0.6878393888473511,arafed woman in jeans and sneakers is walking on the street
easy,all,12,0.4873124659061432,smiling woman pointing at camera with pink lipstick and blue shirt
easy,all,13,0.6205826997756958,blonde woman with bright pink lipstick showing thumbs up
easy,all,14,0.6367413997650146,smiling man sitting at a table with a cup of coffee
easy,all,15,0.5562724471092224,arafed man in a suit and tie waves to the camera
easy,all,16,0.7034875154495239,there is a man sitting on the grass with his arms up
easy,all,17,0.5891743302345276,there is a man standing in front of a wall making a peace sign
easy,all,18,0.4145575761795044,blond woman with long eyelashes and a white shirt smiling
easy,all,19,0.37468603253364563,smiling woman with long blonde hair and blue eyes wearing a white shirt
easy,all,20,0.4821797013282776,blonde woman with blue shirt and necklace posing for a picture
easy,all,21,0.6470309495925903,blonde woman in jeans leaning against a brick wall
easy,all,22,0.7028289437294006,arafed man in a suit and tie standing in a room
easy,all,23,0.6955513954162598,arafed man in a suit and tie standing in a park
easy,all,24,0.6247551441192627,there is a man in a suit and tie posing for a picture
easy,all,25,0.7960803508758545,woman jumping in the air on the beach with her arms outstretched
easy,all,26,0.5337479114532471,blond woman with blue eyes and a toothbrush in her mouth
easy,all,27,0.7137696743011475,arafed woman in jeans and boots jumping on the beach
easy,all,28,0.5664240121841431,blond woman with blue eyes and a ring on her finger
easy,all,29,0.6314947605133057,blonde woman with long hair standing in a city square
easy,all,30,0.6000419855117798,arafed man in a suit and tie sitting in a chair
easy,all,31,0.5786402225494385,there is a man sitting at a table with a glass of wine
easy,all,32,0.5480172038078308,there is a man in a suit and tie with a piercing on his nose
easy,all,33,0.7253919839859009,arafed man in a suit and tie smiling in a city street
easy,all,34,0.4171197712421417,blonde woman with blue eyes and a white top posing for a picture
easy,all,35,0.5629575252532959,blonde woman with blue shirt and earrings looking at camera
easy,all,36,0.4678969383239746,blond woman with pink lipstick looking up at camera
easy,all,37,0.6519988179206848,there is a woman laying on the ground with her hands on her chest
easy,all,38,0.5713217854499817,arafed man in a blue shirt and black pants standing on a carpet
easy,all,39,0.7232634425163269,arafed man in a suit laying on the floor with his hands on his hips
easy,all,40,0.6431903839111328,arafed man in a suit crouching down with his hands on his face
easy,all,41,0.7059338092803955,woman sitting on the ground next to a suitcase and a suitcase
easy,all,42,0.6302059888839722,blonde woman sitting on the grass with her feet crossed
easy,all,43,0.6957213282585144,arafed woman sitting on the ground in a park with her legs crossed
easy,all,44,0.5852744579315186,arafed woman in blue shirt standing in the ocean with a surfboard
easy,all,45,0.4259437918663025,blonde woman with long hair in a white shirt and jeans
easy,all,46,0.7106834650039673,arafed man in a suit riding in a boat with his arms up
easy,all,47,0.6836651563644409,there is a man that is standing on a surfboard in the water
easy,all,48,0.6474130153656006,arafed man in a suit and tie with a surprised look on his face
easy,all,49,0.6429690718650818,arafed man in a suit and tie standing in a courtyard
easy,all,50,0.5982609987258911,blond woman with blue eyes and a white shirt looking at the camera
easy,all,51,0.477711021900177,smiling woman with long blonde hair and bright red lipstick posing for a picture
medium,simple,0,0.8001429438591003,there is a man and woman walking down the street together
medium,simple,1,0.8001429438591003,there is a man and woman walking down the street together
medium,simple,2,0.4463548958301544,arafed woman in jeans and heels standing in front of a fence
medium,simple,3,0.4463548958301544,arafed woman in jeans and heels standing in front of a fence
medium,simple,4,0.6114039421081543,araffe woman in jeans and pink shoes walking down a street
medium,simple,5,0.6114039421081543,araffe woman in jeans and pink shoes walking down a street
medium,simple,6,0.7985128164291382,they are walking down the street holding hands
medium,simple,7,0.7985128164291382,they are walking down the street holding hands
medium,simple,8,0.6917015314102173,there is a man riding a skateboard down the street
medium,simple,9,0.6917015314102173,there is a man riding a skateboard down the street
medium,simple,10,0.8744223713874817,there is a woman running with a backpack and a man running behind her
medium,simple,11,0.8744223713874817,there is a woman running with a backpack and a man running behind her
medium,simple,12,0.6099421977996826,smiling man and woman posing for a picture in a park
medium,simple,13,0.6099421977996826,smiling man and woman posing for a picture in a park
medium,simple,14,0.5653984546661377,araffe man in blue shirt standing next to a white car
medium,simple,15,0.5653984546661377,araffe man in blue shirt standing next to a white car
medium,simple,16,0.47325384616851807,smiling couple posing for a picture in front of a stone wall
medium,simple,17,0.47325384616851807,smiling couple posing for a picture in front of a stone wall
medium,simple,18,0.5612295269966125,smiling man and woman posing for a picture on a sidewalk
medium,simple,19,0.5612295269966125,smiling man and woman posing for a picture on a sidewalk
medium,simple,20,0.6615033745765686,they are walking down the street together in jeans and a blue shirt
medium,simple,21,0.6615033745765686,they are walking down the street together in jeans and a blue shirt
medium,simple,22,0.6821844577789307,there is a man in a suit and tie standing on a sidewalk
medium,simple,23,0.6821844577789307,there is a man in a suit and tie standing on a sidewalk
medium,simple,24,0.5872161388397217,araffe man standing on the hood of a car and holding a key
medium,simple,25,0.5872161388397217,araffe man standing on the hood of a car and holding a key
medium,simple,26,0.6710972189903259,blond woman in white shirt and jeans jumping in the air
medium,simple,27,0.6899967789649963,araffed woman in white shirt and jeans jumping in the air
medium,simple,28,0.5050012469291687,blond woman in blue shirt and jeans standing next to a man
medium,simple,29,0.5050012469291687,blond woman in blue shirt and jeans standing next to a man
medium,simple,30,0.7235015034675598,there is a man and a woman posing for a picture
medium,simple,31,0.7235015034675598,there is a man and a woman posing for a picture
medium,simple,32,0.5928969979286194,there is a man with a beard and suspenders posing for a picture
medium,simple,33,0.5928969979286194,there is a man with a beard and suspenders posing for a picture
medium,simple,34,0.7800524830818176,they are standing on a road with their arms around each other
medium,simple,35,0.7800524830818176,they are standing on a road with their arms around each other
medium,simple,36,0.6329789757728577,arafed woman sitting on the ground with her skateboard
medium,simple,37,0.6329789757728577,arafed woman sitting on the ground with her skateboard
medium,simple,38,0.7327799797058105,there is a man sitting on the ground with his skateboard
medium,simple,39,0.7327799797058105,there is a man sitting on the ground with his skateboard
medium,simple,40,0.6358312964439392,there is a man sitting on the curb talking on a cell phone
medium,simple,41,0.6358312964439392,there is a man sitting on the curb talking on a cell phone
medium,simple,42,0.6124014258384705,arafed woman sitting on a curb with her hand on her head
medium,simple,43,0.6124014258384705,arafed woman sitting on a curb with her hand on her head
medium,simple,44,0.3866878151893616,blond woman in blue shirt and jeans skateboarding in urban area
medium,simple,45,0.3866878151893616,blond woman in blue shirt and jeans skateboarding in urban area
medium,simple,46,0.7305761575698853,there is a man standing in front of a car pointing at something
medium,simple,47,0.7305761575698853,there is a man standing in front of a car pointing at something
medium,simple,48,0.32987523078918457,smiling woman in blue jacket and black dress standing in front of a tree
medium,simple,49,0.5464910268783569,arafed man in a blue shirt standing on a sidewalk
medium,simple,50,0.7870842218399048,there is a man and woman standing together on a sidewalk
medium,simple,51,0.7870842218399048,there is a man and woman standing together on a sidewalk
medium,action+layout,0,0.6083930134773254,they are posing for a picture in front of a wall
medium,action+layout,1,0.555691659450531,they are posing for a picture in front of a hedge
medium,action+layout,2,0.7143670916557312,araffes standing next to a woman in a blue shirt
medium,action+layout,3,0.5959270000457764,araffe woman in jeans and heels standing on a sidewalk
medium,action+layout,4,0.5350152254104614,araffed woman in jeans and white shirt riding a skateboard
medium,action+layout,5,0.5756821632385254,araffe woman in white shirt and blue jeans walking down a street
medium,action+layout,6,0.5693227648735046,araffe woman in white shirt and jeans riding a skateboard
medium,action+layout,7,0.6802087426185608,they are walking down the street together in a business suit
medium,action+layout,8,0.5158637762069702,arafed man in a gray shirt and blue shorts is riding a skateboard
medium,action+layout,9,0.6579195857048035,there is a man that is riding a skateboard on the street
medium,action+layout,10,0.5252558588981628,blonde woman in blue shirt and jeans running on pavement with skateboard
medium,action+layout,11,0.7342774868011475,they are two men running down the street with skateboards
medium,action+layout,12,0.8712669014930725,they are two people standing next to each other waving
medium,action+layout,13,0.6124845147132874,blonde woman in blue jeans waving and smiling while walking down the street
medium,action+layout,14,0.5859813690185547,arafed man in a suit and tie standing on a street
medium,action+layout,15,0.6414519548416138,there is a man in a white shirt and blue jeans
medium,action+layout,16,0.5221060514450073,smiling couple posing for a picture in front of a stone wall
medium,action+layout,17,0.44991397857666016,blond woman in a white shirt and blue shorts standing next to a man in a suit
medium,action+layout,18,0.6677055954933167,there is a man and woman standing next to each other
medium,action+layout,19,0.23771636188030243,blonde woman with blue shirt and white jeans sitting on steps
medium,action+layout,20,0.7788866758346558,they are two people standing next to each other in jeans
medium,action+layout,21,0.7246168851852417,they are standing in the street with their hands on their hipss
medium,action+layout,22,0.6621886491775513,arafed man in a suit and tie standing on a street
medium,action+layout,23,0.767497718334198,they are two people standing next to each other outside
medium,action+layout,24,0.5641546845436096,smiling man in blue shirt and jeans crouching down to grab a piece of pizza
medium,action+layout,25,0.7242034077644348,there is a man that is jumping in the air with a frisbee
medium,action+layout,26,0.7067967653274536,araffes man and woman riding on a metal railing
medium,action+layout,27,0.4808708727359772,surfer in blue wetsuit jumping over a wave in a pool
medium,action+layout,28,0.33569642901420593,blonde woman in denim dress walking down street with red lipstick
medium,action+layout,29,0.4486268162727356,blond woman with long hair and blue jeans posing for a picture
medium,action+layout,30,0.6533983945846558,araffe dressed man in suit holding a watch and looking up
medium,action+layout,31,0.6917901635169983,there is a man and woman that are standing together
medium,action+layout,32,0.5308642387390137,there is a man with a ponytail sitting on a skateboard
medium,action+layout,33,0.6065096855163574,there is a man that is standing on the sidewalk with his tie
medium,action+layout,34,0.5858955979347229,araffes are standing next to each other and smiling
medium,action+layout,35,0.6619092226028442,araffe man with a big chest and a big chest
medium,action+layout,36,0.7458508014678955,arafed man sitting on the ground with his feet crossed
medium,action+layout,37,0.784045934677124,pregnant woman sitting on the ground with her hands on her knees
medium,action+layout,38,0.7345150709152222,they are sitting on the ground and looking at each other
medium,action+layout,39,0.5583276748657227,araffe man tying his shoe on the sidewalk in the park
medium,action+layout,40,0.6454448103904724,there is a man squatting on the sidewalk with a skateboard
medium,action+layout,41,0.6877902746200562,there is a man sitting on the ground with a cell phone
medium,action+layout,42,0.4548935890197754,araffe man with long hair and blue shirt crouching down on a skateboard
medium,action+layout,43,0.6286802887916565,araffe man sitting on the curb looking at his cell phone
medium,action+layout,44,0.33565276861190796,blonde woman in blue shirt and denim shorts playing with a red ball
medium,action+layout,45,0.28009018301963806,blond woman in blue shirt and denim shorts riding a skateboard
medium,action+layout,46,0.5545610785484314,there is a man that is standing on a skateboard in the street
medium,action+layout,47,0.602016806602478,they are two men playing frisbee in a park
medium,action+layout,48,0.3552197515964508,smiling woman in black dress posing for a picture in front of a tree
medium,action+layout,49,0.5210017561912537,arafed man in a blue polo shirt standing in a field
medium,action+layout,50,0.7258952260017395,arafed man and woman standing next to each other on a street
medium,action+layout,51,0.744464099407196,they are two people walking together and one is holding a cell phone
medium,action+expression,0,0.43212923407554626,smiling man in blue shirt and jeans standing in front of a fence
medium,action+expression,1,0.5792185664176941,they are posing for a picture in front of a stone wall
medium,action+expression,2,0.5666815042495728,blonde woman in jeans and heels posing for a picture
medium,action+expression,3,0.5690001845359802,blonde woman in blue jeans and a black top posing for a picture
medium,action+expression,4,0.7214981317520142,they are walking down the street with their luggage together
medium,action+expression,5,0.7555212378501892,they are walking down the street holding hands
medium,action+expression,6,0.7506672143936157,they are walking down the street holding hands
medium,action+expression,7,0.705034613609314,they are walking down the street holding hands
